,ROUTE,count,DEST,ORIGIN
1384,"Row(_1=u'10821', _2=u'14635')",4047,RSW,BWI
1385,"Row(_1=u'12523', _2=u'14747')",4044,SEA,JNU
1386,"Row(_1=u'11618', _2=u'12339')",4040,IND,EWR
1387,"Row(_1=u'13342', _2=u'13204')",4039,MCO,MKE
1388,"Row(_1=u'10693', _2=u'12191')",4039,HOU,BNA
1389,"Row(_1=u'12191', _2=u'15016')",4034,STL,HOU
1390,"Row(_1=u'13851', _2=u'12191')",4032,HOU,OKC
1391,"Row(_1=u'14635', _2=u'10821')",4030,BWI,RSW
1392,"Row(_1=u'13204', _2=u'13342')",4025,MKE,MCO
1393,"Row(_1=u'10627', _2=u'11292')",4020,DEN,BIS
1394,"Row(_1=u'11292', _2=u'10627')",4020,BIS,DEN
1395,"Row(_1=u'14057', _2=u'10397')",4018,ATL,PDX
1396,"Row(_1=u'10397', _2=u'14057')",4017,PDX,ATL
1397,"Row(_1=u'10693', _2=u'15304')",4016,TPA,BNA
1398,"Row(_1=u'11067', _2=u'13930')",4012,ORD,CMI
1399,"Row(_1=u'15016', _2=u'12191')",4012,HOU,STL
1400,"Row(_1=u'13930', _2=u'11067')",4010,CMI,ORD
1401,"Row(_1=u'10185', _2=u'10397')",4003,ATL,AEX
1402,"Row(_1=u'10397', _2=u'10185')",4003,AEX,ATL
1403,"Row(_1=u'13204', _2=u'12197')",4000,HPN,MCO
1404,"Row(_1=u'12197', _2=u'13204')",3999,MCO,HPN
1405,"Row(_1=u'12266', _2=u'13871')",3998,OMA,IAH
1406,"Row(_1=u'11884', _2=u'14869')",3997,SLC,GEG
1407,"Row(_1=u'14869', _2=u'11884')",3995,GEG,SLC
1408,"Row(_1=u'13303', _2=u'11433')",3990,DTW,MIA
1409,"Row(_1=u'11433', _2=u'13303')",3989,MIA,DTW
1410,"Row(_1=u'10397', _2=u'11986')",3988,GRR,ATL
1411,"Row(_1=u'15304', _2=u'10693')",3986,BNA,TPA
1412,"Row(_1=u'14524', _2=u'11618')",3985,EWR,RIC
1413,"Row(_1=u'11066', _2=u'12953')",3985,LGA,CMH
1414,"Row(_1=u'14107', _2=u'13871')",3985,OMA,PHX
1415,"Row(_1=u'11986', _2=u'10397')",3984,ATL,GRR
1416,"Row(_1=u'13931', _2=u'10821')",3983,BWI,ORF
1417,"Row(_1=u'10821', _2=u'13931')",3982,ORF,BWI
1418,"Row(_1=u'12266', _2=u'13851')",3982,OKC,IAH
1419,"Row(_1=u'12339', _2=u'11618')",3975,EWR,IND
1420,"Row(_1=u'13871', _2=u'14107')",3974,PHX,OMA
1421,"Row(_1=u'13198', _2=u'15016')",3973,STL,MCI
1422,"Row(_1=u'11278', _2=u'15016')",3972,STL,DCA
1423,"Row(_1=u'15016', _2=u'11278')",3972,DCA,STL
1424,"Row(_1=u'10397', _2=u'13377')",3971,MLU,ATL
1425,"Row(_1=u'13377', _2=u'10397')",3968,ATL,MLU
1426,"Row(_1=u'11057', _2=u'10792')",3962,BUF,CLT
1427,"Row(_1=u'10792', _2=u'11057')",3962,CLT,BUF
1428,"Row(_1=u'11618', _2=u'14843')",3960,SJU,EWR
1429,"Row(_1=u'12191', _2=u'13851')",3959,OKC,HOU
1430,"Row(_1=u'14843', _2=u'11618')",3958,EWR,SJU
1431,"Row(_1=u'14057', _2=u'14908')",3949,SNA,PDX
1432,"Row(_1=u'14908', _2=u'14057')",3949,PDX,SNA
1433,"Row(_1=u'13891', _2=u'11292')",3948,DEN,ONT
1434,"Row(_1=u'15016', _2=u'13198')",3943,MCI,STL
1435,"Row(_1=u'13232', _2=u'14679')",3941,SAN,MDW
1436,"Row(_1=u'13871', _2=u'12266')",3939,IAH,OMA
1437,"Row(_1=u'14730', _2=u'13930')",3934,ORD,SDF
1438,"Row(_1=u'12478', _2=u'12264')",3930,IAD,JFK
1439,"Row(_1=u'12264', _2=u'12478')",3929,JFK,IAD
1440,"Row(_1=u'12451', _2=u'11298')",3928,DFW,JAX
1441,"Row(_1=u'11298', _2=u'12451')",3927,JAX,DFW
1442,"Row(_1=u'11298', _2=u'13061')",3926,LRD,DFW
1443,"Row(_1=u'13061', _2=u'11298')",3925,DFW,LRD
1444,"Row(_1=u'11298', _2=u'11049')",3924,CLL,DFW
1445,"Row(_1=u'11049', _2=u'11298')",3923,DFW,CLL
1446,"Row(_1=u'10397', _2=u'13795')",3921,OAJ,ATL
1447,"Row(_1=u'13795', _2=u'10397')",3918,ATL,OAJ
1448,"Row(_1=u'14679', _2=u'13232')",3917,MDW,SAN
1449,"Row(_1=u'14730', _2=u'13232')",3917,MDW,SDF
1450,"Row(_1=u'11775', _2=u'13487')",3911,MSP,FSD
1451,"Row(_1=u'13487', _2=u'11775')",3909,FSD,MSP
1452,"Row(_1=u'13232', _2=u'14730')",3905,SDF,MDW
1453,"Row(_1=u'13487', _2=u'11986')",3900,GRR,MSP
1454,"Row(_1=u'13485', _2=u'13487')",3896,MSP,MSN
1455,"Row(_1=u'14107', _2=u'14683')",3894,SAT,PHX
1456,"Row(_1=u'13342', _2=u'12953')",3884,LGA,MKE
1457,"Row(_1=u'11292', _2=u'13891')",3884,ONT,DEN
1458,"Row(_1=u'12953', _2=u'13342')",3876,MKE,LGA
1459,"Row(_1=u'11618', _2=u'14524')",3865,RIC,EWR
1460,"Row(_1=u'11986', _2=u'13487')",3863,MSP,GRR
1461,"Row(_1=u'15304', _2=u'10721')",3859,BOS,TPA
1462,"Row(_1=u'11298', _2=u'11109')",3858,COS,DFW
1463,"Row(_1=u'10721', _2=u'15304')",3857,TPA,BOS
1464,"Row(_1=u'11109', _2=u'11298')",3857,DFW,COS
1465,"Row(_1=u'14683', _2=u'14107')",3855,PHX,SAT
1466,"Row(_1=u'10721', _2=u'14122')",3839,PIT,BOS
1467,"Row(_1=u'14122', _2=u'10721')",3839,BOS,PIT
1468,"Row(_1=u'11042', _2=u'13204')",3834,MCO,CLE
1469,"Row(_1=u'13204', _2=u'11042')",3833,CLE,MCO
1470,"Row(_1=u'13487', _2=u'13485')",3833,MSN,MSP
1471,"Row(_1=u'10469', _2=u'13930')",3827,ORD,AZO
1472,"Row(_1=u'13930', _2=u'10469')",3827,AZO,ORD
1473,"Row(_1=u'13487', _2=u'10693')",3826,BNA,MSP
1474,"Row(_1=u'12266', _2=u'11973')",3824,GPT,IAH
1475,"Row(_1=u'11973', _2=u'12266')",3824,IAH,GPT
1476,"Row(_1=u'10821', _2=u'11042')",3824,CLE,BWI
1477,"Row(_1=u'11292', _2=u'10620')",3822,BIL,DEN
1478,"Row(_1=u'10620', _2=u'11292')",3822,DEN,BIL
1479,"Row(_1=u'11042', _2=u'10821')",3814,BWI,CLE
1480,"Row(_1=u'11292', _2=u'11423')",3800,DSM,DEN
1481,"Row(_1=u'15411', _2=u'11298')",3797,DFW,TYR
1482,"Row(_1=u'11298', _2=u'15411')",3796,TYR,DFW
1483,"Row(_1=u'13232', _2=u'14635')",3795,RSW,MDW
1484,"Row(_1=u'12951', _2=u'11298')",3791,DFW,LFT
1485,"Row(_1=u'11298', _2=u'12951')",3791,LFT,DFW
1486,"Row(_1=u'14321', _2=u'12478')",3786,JFK,PWM
1487,"Row(_1=u'12478', _2=u'14321')",3785,PWM,JFK
1488,"Row(_1=u'11292', _2=u'11697')",3782,FLL,DEN
1489,"Row(_1=u'14635', _2=u'13232')",3782,MDW,RSW
1490,"Row(_1=u'11292', _2=u'11637')",3781,FAR,DEN
1491,"Row(_1=u'13342', _2=u'11298')",3781,DFW,MKE
1492,"Row(_1=u'11298', _2=u'13342')",3781,MKE,DFW
1493,"Row(_1=u'11697', _2=u'11292')",3780,DEN,FLL
1494,"Row(_1=u'13342', _2=u'12889')",3778,LAS,MKE
1495,"Row(_1=u'12992', _2=u'11259')",3772,DAL,LIT
1496,"Row(_1=u'11259', _2=u'12992')",3771,LIT,DAL
1497,"Row(_1=u'12889', _2=u'13342')",3767,MKE,LAS
1498,"Row(_1=u'11637', _2=u'11292')",3767,DEN,FAR
1499,"Row(_1=u'11618', _2=u'12451')",3764,JAX,EWR
1500,"Row(_1=u'13930', _2=u'13495')",3759,MSY,ORD
1501,"Row(_1=u'12889', _2=u'10423')",3758,AUS,LAS
1502,"Row(_1=u'12889', _2=u'15376')",3745,TUS,LAS
1503,"Row(_1=u'10397', _2=u'11150')",3745,CSG,ATL
1504,"Row(_1=u'11150', _2=u'10397')",3745,ATL,CSG
1505,"Row(_1=u'15376', _2=u'12889')",3743,LAS,TUS
1506,"Row(_1=u'11638', _2=u'11292')",3742,DEN,FAT
1507,"Row(_1=u'14492', _2=u'13204')",3741,MCO,RDU
1508,"Row(_1=u'14696', _2=u'10397')",3741,ATL,SBN
1509,"Row(_1=u'13204', _2=u'14492')",3740,RDU,MCO
1510,"Row(_1=u'10397', _2=u'14696')",3726,SBN,ATL
1511,"Row(_1=u'10423', _2=u'12889')",3724,LAS,AUS
1512,"Row(_1=u'13830', _2=u'14747')",3719,SEA,OGG
1513,"Row(_1=u'14747', _2=u'13830')",3717,OGG,SEA
1514,"Row(_1=u'14492', _2=u'14100')",3714,PHL,RDU
1515,"Row(_1=u'11292', _2=u'11638')",3713,FAT,DEN
1516,"Row(_1=u'13495', _2=u'12478')",3713,JFK,MSY
1517,"Row(_1=u'14307', _2=u'11057')",3712,CLT,PVD
1518,"Row(_1=u'11057', _2=u'14307')",3712,PVD,CLT
1519,"Row(_1=u'14100', _2=u'14492')",3711,RDU,PHL
1520,"Row(_1=u'10821', _2=u'14730')",3705,SDF,BWI
1521,"Row(_1=u'12478', _2=u'13495')",3703,MSY,JFK
1522,"Row(_1=u'14576', _2=u'12478')",3696,JFK,ROC
1523,"Row(_1=u'12478', _2=u'14576')",3695,ROC,JFK
1524,"Row(_1=u'11259', _2=u'14107')",3695,PHX,DAL
1525,"Row(_1=u'14730', _2=u'10821')",3694,BWI,SDF
1526,"Row(_1=u'10874', _2=u'13930')",3692,ORD,CAK
1527,"Row(_1=u'13930', _2=u'10874')",3685,CAK,ORD
1528,"Row(_1=u'14107', _2=u'11259')",3683,DAL,PHX
1529,"Row(_1=u'13303', _2=u'11292')",3663,DEN,MIA
1530,"Row(_1=u'13930', _2=u'13029')",3663,LNK,ORD
1531,"Row(_1=u'11298', _2=u'14960')",3653,SPS,DFW
1532,"Row(_1=u'12278', _2=u'12266')",3653,IAH,ICT
1533,"Row(_1=u'11292', _2=u'13303')",3652,MIA,DEN
1534,"Row(_1=u'14960', _2=u'11298')",3652,DFW,SPS
1535,"Row(_1=u'14107', _2=u'12173')",3648,HNL,PHX
1536,"Row(_1=u'12173', _2=u'14107')",3648,PHX,HNL
1537,"Row(_1=u'12892', _2=u'13198')",3646,MCI,LAX
1538,"Row(_1=u'12451', _2=u'11618')",3644,EWR,JAX
1539,"Row(_1=u'13232', _2=u'11697')",3641,FLL,MDW
1540,"Row(_1=u'13930', _2=u'11337')",3636,DLH,ORD
1541,"Row(_1=u'11697', _2=u'13232')",3636,MDW,FLL
1542,"Row(_1=u'10821', _2=u'12451')",3635,JAX,BWI
1543,"Row(_1=u'11337', _2=u'13930')",3635,ORD,DLH
1544,"Row(_1=u'10994', _2=u'12478')",3633,JFK,CHS
1545,"Row(_1=u'12478', _2=u'10994')",3633,CHS,JFK
1546,"Row(_1=u'13198', _2=u'10693')",3630,BNA,MCI
1547,"Row(_1=u'12451', _2=u'10821')",3630,BWI,JAX
1548,"Row(_1=u'13184', _2=u'13930')",3628,ORD,MBS
1549,"Row(_1=u'13930', _2=u'13184')",3626,MBS,ORD
1550,"Row(_1=u'10693', _2=u'13198')",3624,MCI,BNA
1551,"Row(_1=u'12266', _2=u'12278')",3623,ICT,IAH
1552,"Row(_1=u'14869', _2=u'10849')",3622,BZN,SLC
1553,"Row(_1=u'10849', _2=u'14869')",3620,SLC,BZN
1554,"Row(_1=u'13930', _2=u'11203')",3617,CWA,ORD
1555,"Row(_1=u'11203', _2=u'13930')",3617,ORD,CWA
1556,"Row(_1=u'14193', _2=u'11298')",3613,DFW,PNS
1557,"Row(_1=u'13029', _2=u'13930')",3611,ORD,LNK
1558,"Row(_1=u'11298', _2=u'14193')",3608,PNS,DFW
1559,"Row(_1=u'12478', _2=u'14635')",3607,RSW,JFK
1560,"Row(_1=u'11259', _2=u'15370')",3606,TUL,DAL
1561,"Row(_1=u'14635', _2=u'12478')",3603,JFK,RSW
1562,"Row(_1=u'13198', _2=u'12892')",3600,LAX,MCI
1563,"Row(_1=u'15370', _2=u'11259')",3598,DAL,TUL
1564,"Row(_1=u'13930', _2=u'13230')",3594,MDT,ORD
1565,"Row(_1=u'13230', _2=u'13930')",3594,ORD,MDT
1566,"Row(_1=u'10620', _2=u'14869')",3576,SLC,BIL
1567,"Row(_1=u'14869', _2=u'10620')",3576,BIL,SLC
1568,"Row(_1=u'12266', _2=u'15376')",3573,TUS,IAH
1569,"Row(_1=u'12266', _2=u'12206')",3573,HRL,IAH
1570,"Row(_1=u'12206', _2=u'12266')",3572,IAH,HRL
1571,"Row(_1=u'15376', _2=u'12266')",3564,IAH,TUS
1572,"Row(_1=u'14027', _2=u'14100')",3563,PHL,PBI
1573,"Row(_1=u'10299', _2=u'12523')",3559,JNU,ANC
1574,"Row(_1=u'14843', _2=u'10721')",3558,BOS,SJU
1575,"Row(_1=u'14869', _2=u'13486')",3557,MSO,SLC
1576,"Row(_1=u'13486', _2=u'14869')",3557,SLC,MSO
1577,"Row(_1=u'12478', _2=u'10785')",3556,BTV,JFK
1578,"Row(_1=u'10785', _2=u'12478')",3556,JFK,BTV
1579,"Row(_1=u'13487', _2=u'10627')",3548,BIS,MSP
1580,"Row(_1=u'10627', _2=u'13487')",3547,MSP,BIS
1581,"Row(_1=u'14747', _2=u'12264')",3543,IAD,SEA
1582,"Row(_1=u'14869', _2=u'13204')",3541,MCO,SLC
1583,"Row(_1=u'11042', _2=u'12889')",3538,LAS,CLE
1584,"Row(_1=u'13204', _2=u'14869')",3536,SLC,MCO
1585,"Row(_1=u'12889', _2=u'11042')",3536,CLE,LAS
1586,"Row(_1=u'14100', _2=u'14027')",3535,PBI,PHL
1587,"Row(_1=u'15304', _2=u'14843')",3531,SJU,TPA
1588,"Row(_1=u'14843', _2=u'15304')",3530,TPA,SJU
1589,"Row(_1=u'11292', _2=u'12389')",3529,ISN,DEN
1590,"Row(_1=u'13495', _2=u'13930')",3524,ORD,MSY
1591,"Row(_1=u'12391', _2=u'13204')",3515,MCO,ISP
1592,"Row(_1=u'12389', _2=u'11292')",3511,DEN,ISN
1593,"Row(_1=u'13204', _2=u'12391')",3510,ISP,MCO
1594,"Row(_1=u'14027', _2=u'12197')",3507,HPN,PBI
1595,"Row(_1=u'14771', _2=u'13303')",3506,MIA,SFO
1596,"Row(_1=u'13303', _2=u'14771')",3503,SFO,MIA
1597,"Row(_1=u'11278', _2=u'12191')",3502,HOU,DCA
1598,"Row(_1=u'14122', _2=u'11292')",3502,DEN,PIT
1599,"Row(_1=u'12197', _2=u'14027')",3498,PBI,HPN
1600,"Row(_1=u'14869', _2=u'14570')",3495,RNO,SLC
1601,"Row(_1=u'14570', _2=u'14869')",3495,SLC,RNO
1602,"Row(_1=u'12191', _2=u'11278')",3494,DCA,HOU
1603,"Row(_1=u'12278', _2=u'10397')",3488,ATL,ICT
1604,"Row(_1=u'10397', _2=u'12278')",3487,ICT,ATL
1605,"Row(_1=u'11292', _2=u'14122')",3487,PIT,DEN
1606,"Row(_1=u'12892', _2=u'11540')",3486,ELP,LAX
1607,"Row(_1=u'12191', _2=u'10821')",3486,BWI,HOU
1608,"Row(_1=u'11540', _2=u'12892')",3485,LAX,ELP
1609,"Row(_1=u'14107', _2=u'10713')",3482,BOI,PHX
1610,"Row(_1=u'10713', _2=u'14107')",3481,PHX,BOI
1611,"Row(_1=u'14492', _2=u'13232')",3481,MDW,RDU
1612,"Row(_1=u'13232', _2=u'14492')",3477,RDU,MDW
1613,"Row(_1=u'12896', _2=u'12266')",3476,IAH,LBB
1614,"Row(_1=u'12266', _2=u'12896')",3475,LBB,IAH
1615,"Row(_1=u'10821', _2=u'12191')",3473,HOU,BWI
1616,"Row(_1=u'13930', _2=u'14730')",3472,SDF,ORD
1617,"Row(_1=u'11057', _2=u'11042')",3467,CLE,CLT
1618,"Row(_1=u'11042', _2=u'11057')",3456,CLT,CLE
1619,"Row(_1=u'14107', _2=u'15376')",3454,TUS,PHX
1620,"Row(_1=u'15376', _2=u'14107')",3454,PHX,TUS
1621,"Row(_1=u'13487', _2=u'14679')",3447,SAN,MSP
1622,"Row(_1=u'13204', _2=u'11066')",3445,CMH,MCO
1623,"Row(_1=u'14679', _2=u'13487')",3443,MSP,SAN
1624,"Row(_1=u'11066', _2=u'13204')",3442,MCO,CMH
1625,"Row(_1=u'11066', _2=u'14107')",3428,PHX,CMH
1626,"Row(_1=u'14107', _2=u'11066')",3423,CMH,PHX
1627,"Row(_1=u'10693', _2=u'13487')",3419,MSP,BNA
1628,"Row(_1=u'11292', _2=u'10849')",3419,BZN,DEN
1629,"Row(_1=u'12264', _2=u'14747')",3419,SEA,IAD
1630,"Row(_1=u'10994', _2=u'10821')",3413,BWI,CHS
1631,"Row(_1=u'12954', _2=u'14771')",3412,SFO,LGB
1632,"Row(_1=u'10821', _2=u'10994')",3411,CHS,BWI
1633,"Row(_1=u'14771', _2=u'12954')",3409,LGB,SFO
1634,"Row(_1=u'12915', _2=u'12266')",3407,IAH,LCH
1635,"Row(_1=u'12266', _2=u'12915')",3406,LCH,IAH
1636,"Row(_1=u'10397', _2=u'13230')",3405,MDT,ATL
1637,"Row(_1=u'10849', _2=u'11292')",3405,DEN,BZN
1638,"Row(_1=u'15096', _2=u'12478')",3403,JFK,SYR
1639,"Row(_1=u'14771', _2=u'11638')",3402,FAT,SFO
1640,"Row(_1=u'13495', _2=u'11618')",3401,EWR,MSY
1641,"Row(_1=u'12478', _2=u'15096')",3400,SYR,JFK
1642,"Row(_1=u'15919', _2=u'12266')",3400,IAH,XNA
1643,"Row(_1=u'10800', _2=u'14747')",3396,SEA,BUR
1644,"Row(_1=u'14747', _2=u'10800')",3396,BUR,SEA
1645,"Row(_1=u'11618', _2=u'13495')",3388,MSY,EWR
1646,"Row(_1=u'12441', _2=u'11292')",3388,DEN,JAC
1647,"Row(_1=u'14679', _2=u'12264')",3387,IAD,SAN
1648,"Row(_1=u'14635', _2=u'11298')",3382,DFW,RSW
1649,"Row(_1=u'11298', _2=u'14635')",3382,RSW,DFW
1650,"Row(_1=u'11278', _2=u'13342')",3381,MKE,DCA
1651,"Row(_1=u'13342', _2=u'11278')",3380,DCA,MKE
1652,"Row(_1=u'13303', _2=u'15024')",3374,STT,MIA
1653,"Row(_1=u'13495', _2=u'10693')",3374,BNA,MSY
1654,"Row(_1=u'13230', _2=u'10397')",3373,ATL,MDT
1655,"Row(_1=u'15024', _2=u'13303')",3373,MIA,STT
1656,"Row(_1=u'15304', _2=u'12191')",3368,HOU,TPA
1657,"Row(_1=u'12191', _2=u'13158')",3366,MAF,HOU
1658,"Row(_1=u'12191', _2=u'15304')",3364,TPA,HOU
1659,"Row(_1=u'12264', _2=u'14679')",3363,SAN,IAD
1660,"Row(_1=u'13930', _2=u'14843')",3359,SJU,ORD
1661,"Row(_1=u'10693', _2=u'13495')",3358,MSY,BNA
1662,"Row(_1=u'14843', _2=u'13930')",3358,ORD,SJU
1663,"Row(_1=u'13158', _2=u'12191')",3357,HOU,MAF
1664,"Row(_1=u'11259', _2=u'13851')",3352,OKC,DAL
1665,"Row(_1=u'11122', _2=u'11292')",3352,DEN,CPR
1666,"Row(_1=u'14747', _2=u'10713')",3351,BOI,SEA
1667,"Row(_1=u'12523', _2=u'10299')",3351,ANC,JNU
1668,"Row(_1=u'11193', _2=u'12266')",3351,IAH,CVG
1669,"Row(_1=u'11292', _2=u'11122')",3350,CPR,DEN
1670,"Row(_1=u'10721', _2=u'12191')",3350,HOU,BOS
1671,"Row(_1=u'12191', _2=u'10721')",3348,BOS,HOU
1672,"Row(_1=u'10713', _2=u'14747')",3348,SEA,BOI
1673,"Row(_1=u'12954', _2=u'14747')",3344,SEA,LGB
1674,"Row(_1=u'14747', _2=u'12954')",3344,LGB,SEA
1675,"Row(_1=u'12266', _2=u'11193')",3341,CVG,IAH
1676,"Row(_1=u'13303', _2=u'14492')",3339,RDU,MIA
1677,"Row(_1=u'11292', _2=u'14262')",3338,PSP,DEN
1678,"Row(_1=u'14492', _2=u'13303')",3337,MIA,RDU
1679,"Row(_1=u'10821', _2=u'14321')",3336,PWM,BWI
1680,"Row(_1=u'11995', _2=u'12953')",3336,LGA,GSO
1681,"Row(_1=u'14321', _2=u'10821')",3335,BWI,PWM
1682,"Row(_1=u'13930', _2=u'10599')",3333,BHM,ORD
1683,"Row(_1=u'13433', _2=u'11292')",3328,DEN,MOT
1684,"Row(_1=u'11292', _2=u'13433')",3328,MOT,DEN
1685,"Row(_1=u'13232', _2=u'13796')",3326,OAK,MDW
1686,"Row(_1=u'13796', _2=u'13232')",3326,MDW,OAK
1687,"Row(_1=u'10721', _2=u'14843')",3325,SJU,BOS
1688,"Row(_1=u'12266', _2=u'15919')",3324,XNA,IAH
1689,"Row(_1=u'11109', _2=u'13930')",3324,ORD,COS
1690,"Row(_1=u'13851', _2=u'11259')",3317,DAL,OKC
1691,"Row(_1=u'13930', _2=u'11109')",3316,COS,ORD
1692,"Row(_1=u'10599', _2=u'13930')",3315,ORD,BHM
1693,"Row(_1=u'14262', _2=u'11292')",3311,DEN,PSP
1694,"Row(_1=u'11778', _2=u'11298')",3308,DFW,FSM
1695,"Row(_1=u'11298', _2=u'11778')",3307,FSM,DFW
1696,"Row(_1=u'14100', _2=u'14843')",3301,SJU,PHL
1697,"Row(_1=u'14843', _2=u'14100')",3300,PHL,SJU
1698,"Row(_1=u'10821', _2=u'12339')",3288,IND,BWI
1699,"Row(_1=u'13232', _2=u'10792')",3274,BUF,MDW
1700,"Row(_1=u'10792', _2=u'13232')",3273,MDW,BUF
1701,"Row(_1=u'14952', _2=u'13930')",3271,ORD,SPI
1702,"Row(_1=u'14492', _2=u'10693')",3271,BNA,RDU
1703,"Row(_1=u'13930', _2=u'14952')",3271,SPI,ORD
1704,"Row(_1=u'11057', _2=u'15016')",3268,STL,CLT
1705,"Row(_1=u'15016', _2=u'11057')",3268,CLT,STL
1706,"Row(_1=u'12953', _2=u'11995')",3265,GSO,LGA
1707,"Row(_1=u'11423', _2=u'11298')",3263,DFW,DSM
1708,"Row(_1=u'10693', _2=u'11278')",3263,DCA,BNA
1709,"Row(_1=u'14057', _2=u'10800')",3262,BUR,PDX
1710,"Row(_1=u'10800', _2=u'14057')",3262,PDX,BUR
1711,"Row(_1=u'11298', _2=u'11423')",3261,DSM,DFW
1712,"Row(_1=u'11278', _2=u'10693')",3259,BNA,DCA
1713,"Row(_1=u'12339', _2=u'10821')",3257,BWI,IND
1714,"Row(_1=u'10693', _2=u'14492')",3254,RDU,BNA
1715,"Row(_1=u'15304', _2=u'12264')",3247,IAD,TPA
1716,"Row(_1=u'10423', _2=u'13204')",3244,MCO,AUS
1717,"Row(_1=u'14747', _2=u'13232')",3244,MDW,SEA
1718,"Row(_1=u'12264', _2=u'15304')",3242,TPA,IAD
1719,"Row(_1=u'13204', _2=u'10423')",3242,AUS,MCO
1720,"Row(_1=u'13232', _2=u'14747')",3239,SEA,MDW
1721,"Row(_1=u'10821', _2=u'14122')",3239,PIT,BWI
1722,"Row(_1=u'14679', _2=u'11618')",3238,EWR,SAN
1723,"Row(_1=u'11618', _2=u'14679')",3234,SAN,EWR
1724,"Row(_1=u'14252', _2=u'14869')",3234,SLC,PSC
1725,"Row(_1=u'14869', _2=u'14252')",3231,PSC,SLC
1726,"Row(_1=u'13487', _2=u'15304')",3229,TPA,MSP
1727,"Row(_1=u'15304', _2=u'13487')",3229,MSP,TPA
1728,"Row(_1=u'14122', _2=u'14107')",3226,PHX,PIT
1729,"Row(_1=u'14122', _2=u'10821')",3224,BWI,PIT
1730,"Row(_1=u'14107', _2=u'14122')",3223,PIT,PHX
1731,"Row(_1=u'15304', _2=u'14107')",3222,PHX,TPA
1732,"Row(_1=u'11278', _2=u'14107')",3222,PHX,DCA
1733,"Row(_1=u'14107', _2=u'15304')",3222,TPA,PHX
1734,"Row(_1=u'11298', _2=u'14674')",3221,SAF,DFW
1735,"Row(_1=u'14107', _2=u'11278')",3220,DCA,PHX
1736,"Row(_1=u'11292', _2=u'12280')",3220,IDA,DEN
1737,"Row(_1=u'14674', _2=u'11298')",3220,DFW,SAF
1738,"Row(_1=u'13495', _2=u'15304')",3218,TPA,MSY
1739,"Row(_1=u'12280', _2=u'11292')",3217,DEN,IDA
1740,"Row(_1=u'14100', _2=u'14747')",3213,SEA,PHL
1741,"Row(_1=u'14747', _2=u'14100')",3213,PHL,SEA
1742,"Row(_1=u'11618', _2=u'13342')",3211,MKE,EWR
1743,"Row(_1=u'14869', _2=u'13891')",3203,ONT,SLC
1744,"Row(_1=u'13891', _2=u'14869')",3203,SLC,ONT
1745,"Row(_1=u'13342', _2=u'11618')",3200,EWR,MKE
1746,"Row(_1=u'10397', _2=u'14576')",3198,ROC,ATL
1747,"Row(_1=u'14576', _2=u'10397')",3197,ATL,ROC
1748,"Row(_1=u'12478', _2=u'12451')",3192,JAX,JFK
1749,"Row(_1=u'14908', _2=u'10397')",3191,ATL,SNA
1750,"Row(_1=u'10397', _2=u'14908')",3190,SNA,ATL
1751,"Row(_1=u'12451', _2=u'12478')",3190,JFK,JAX
1752,"Row(_1=u'12896', _2=u'11298')",3188,DFW,LBB
1753,"Row(_1=u'11298', _2=u'12896')",3187,LBB,DFW
1754,"Row(_1=u'11921', _2=u'14107')",3186,PHX,GJT
1755,"Row(_1=u'14107', _2=u'11921')",3185,GJT,PHX
1756,"Row(_1=u'15304', _2=u'13495')",3183,MSY,TPA
1757,"Row(_1=u'14635', _2=u'14100')",3180,PHL,RSW
1758,"Row(_1=u'14100', _2=u'14635')",3179,RSW,PHL
1759,"Row(_1=u'12266', _2=u'12339')",3178,IND,IAH
1760,"Row(_1=u'12389', _2=u'13487')",3173,MSP,ISN
1761,"Row(_1=u'13487', _2=u'12389')",3173,ISN,MSP
1762,"Row(_1=u'10821', _2=u'13303')",3172,MIA,BWI
1763,"Row(_1=u'13303', _2=u'10821')",3171,BWI,MIA
1764,"Row(_1=u'10821', _2=u'14869')",3170,SLC,BWI
1765,"Row(_1=u'14869', _2=u'10821')",3170,BWI,SLC
1766,"Row(_1=u'14492', _2=u'11292')",3160,DEN,RDU
1767,"Row(_1=u'13158', _2=u'11292')",3157,DEN,MAF
1768,"Row(_1=u'11292', _2=u'13158')",3156,MAF,DEN
1769,"Row(_1=u'12889', _2=u'10721')",3156,BOS,LAS
1770,"Row(_1=u'10721', _2=u'12889')",3153,LAS,BOS
1771,"Row(_1=u'11292', _2=u'14492')",3152,RDU,DEN
1772,"Row(_1=u'12266', _2=u'10140')",3152,ABQ,IAH
1773,"Row(_1=u'10397', _2=u'10990')",3150,CHO,ATL
1774,"Row(_1=u'10990', _2=u'10397')",3145,ATL,CHO
1775,"Row(_1=u'13198', _2=u'13204')",3145,MCO,MCI
1776,"Row(_1=u'13204', _2=u'13198')",3142,MCI,MCO
1777,"Row(_1=u'11041', _2=u'12892')",3139,LAX,CLD
1778,"Row(_1=u'12892', _2=u'11278')",3138,DCA,LAX
1779,"Row(_1=u'12892', _2=u'11041')",3138,CLD,LAX
1780,"Row(_1=u'11278', _2=u'12892')",3135,LAX,DCA
1781,"Row(_1=u'13487', _2=u'11898')",3135,GFK,MSP
1782,"Row(_1=u'10257', _2=u'13930')",3134,ORD,ALB
