,ROUTE,(delay_count / count),delay_count,count
2341,"Row(_1=u'JFK', _2=u'ATL')",0.217525773196,211,970
2342,"Row(_1=u'MSY', _2=u'JFK')",0.217510259918,159,731
2343,"Row(_1=u'DEN', _2=u'MSY')",0.217443249701,182,837
2344,"Row(_1=u'RIC', _2=u'BOS')",0.217443249701,182,837
2345,"Row(_1=u'JAC', _2=u'ATL')",0.217391304348,20,92
2346,"Row(_1=u'DAL', _2=u'CMH')",0.217391304348,20,92
2347,"Row(_1=u'PHL', _2=u'BTV')",0.217391304348,5,23
2348,"Row(_1=u'APN', _2=u'PLN')",0.217391304348,5,23
2349,"Row(_1=u'ATL', _2=u'CID')",0.217277486911,83,382
2350,"Row(_1=u'DAL', _2=u'SAT')",0.217237308146,368,1694
2351,"Row(_1=u'MDW', _2=u'GSP')",0.217228464419,58,267
2352,"Row(_1=u'GSO', _2=u'ORD')",0.217021276596,51,235
2353,"Row(_1=u'SGF', _2=u'ATL')",0.216939078752,146,673
2354,"Row(_1=u'ORF', _2=u'MCO')",0.216931216931,41,189
2355,"Row(_1=u'MSP', _2=u'GRR')",0.216911764706,118,544
2356,"Row(_1=u'IAH', _2=u'MFE')",0.216818642351,214,987
2357,"Row(_1=u'PHX', _2=u'JFK')",0.216753022453,251,1158
2358,"Row(_1=u'DFW', _2=u'MCO')",0.216700819672,423,1952
2359,"Row(_1=u'DFW', _2=u'SAN')",0.216604244694,347,1602
2360,"Row(_1=u'ROC', _2=u'MDW')",0.216560509554,34,157
2361,"Row(_1=u'SAT', _2=u'DEN')",0.216560509554,170,785
2362,"Row(_1=u'CLT', _2=u'BOS')",0.216553287982,382,1764
2363,"Row(_1=u'SMF', _2=u'LAS')",0.216541353383,288,1330
2364,"Row(_1=u'ATL', _2=u'SBN')",0.21652892562,131,605
2365,"Row(_1=u'DFW', _2=u'SPS')",0.216400911162,95,439
2366,"Row(_1=u'FAR', _2=u'DEN')",0.216354344123,127,587
2367,"Row(_1=u'DTW', _2=u'FLL')",0.216320246343,281,1299
2368,"Row(_1=u'DAL', _2=u'MDW')",0.216279069767,186,860
2369,"Row(_1=u'DFW', _2=u'IAH')",0.21626984127,436,2016
2370,"Row(_1=u'SNA', _2=u'DAL')",0.216216216216,48,222
2371,"Row(_1=u'MCO', _2=u'FNT')",0.216216216216,32,148
2372,"Row(_1=u'ORD', _2=u'PBI')",0.216216216216,96,444
2373,"Row(_1=u'GSP', _2=u'BWI')",0.216216216216,40,185
2374,"Row(_1=u'IAH', _2=u'IND')",0.216216216216,112,518
2375,"Row(_1=u'DTW', _2=u'HSV')",0.216216216216,16,74
2376,"Row(_1=u'STL', _2=u'PDX')",0.216216216216,24,111
2377,"Row(_1=u'DCA', _2=u'BOS')",0.216145833333,747,3456
2378,"Row(_1=u'DTW', _2=u'BDL')",0.216129032258,134,620
2379,"Row(_1=u'BOS', _2=u'DCA')",0.216076058773,750,3471
2380,"Row(_1=u'DTW', _2=u'OMA')",0.216049382716,70,324
2381,"Row(_1=u'CIU', _2=u'DTW')",0.216,54,250
2382,"Row(_1=u'IAH', _2=u'JAX')",0.215938303342,84,389
2383,"Row(_1=u'CLE', _2=u'PHX')",0.215909090909,76,352
2384,"Row(_1=u'AZO', _2=u'DTW')",0.215859030837,49,227
2385,"Row(_1=u'SJC', _2=u'BUR')",0.215827338129,240,1112
2386,"Row(_1=u'LAS', _2=u'BHM')",0.215789473684,41,190
2387,"Row(_1=u'BWI', _2=u'RDU')",0.215767634855,208,964
2388,"Row(_1=u'DFW', _2=u'ACT')",0.21568627451,165,765
2389,"Row(_1=u'JAN', _2=u'HOU')",0.21568627451,11,51
2390,"Row(_1=u'PHX', _2=u'MKE')",0.215629522431,149,691
2391,"Row(_1=u'ABQ', _2=u'SAN')",0.215625,69,320
2392,"Row(_1=u'BNA', _2=u'IAH')",0.215528781794,161,747
2393,"Row(_1=u'SAT', _2=u'EWR')",0.215517241379,25,116
2394,"Row(_1=u'ABQ', _2=u'SEA')",0.215517241379,50,232
2395,"Row(_1=u'MIA', _2=u'IAD')",0.21546961326,78,362
2396,"Row(_1=u'IAH', _2=u'MCI')",0.215429403202,148,687
2397,"Row(_1=u'PHL', _2=u'CLE')",0.215384615385,14,65
2398,"Row(_1=u'SLC', _2=u'TWF')",0.215246636771,96,446
2399,"Row(_1=u'MCO', _2=u'LAX')",0.21521906226,280,1301
2400,"Row(_1=u'SFO', _2=u'PHL')",0.215189873418,221,1027
2401,"Row(_1=u'DSM', _2=u'PHX')",0.215189873418,51,237
2402,"Row(_1=u'COS', _2=u'IAH')",0.215163934426,105,488
2403,"Row(_1=u'DFW', _2=u'MCI')",0.215091066782,248,1153
2404,"Row(_1=u'ONT', _2=u'LAS')",0.215080346106,174,809
2405,"Row(_1=u'FLL', _2=u'IND')",0.215,43,200
2406,"Row(_1=u'ATL', _2=u'ABE')",0.214975845411,89,414
2407,"Row(_1=u'LAX', _2=u'BNA')",0.214953271028,184,856
2408,"Row(_1=u'CLT', _2=u'SJU')",0.214932126697,95,442
2409,"Row(_1=u'PHX', _2=u'STL')",0.214916584887,219,1019
2410,"Row(_1=u'CAK', _2=u'DTW')",0.214876033058,26,121
2411,"Row(_1=u'ALB', _2=u'LAS')",0.214814814815,29,135
2412,"Row(_1=u'PHX', _2=u'SMF')",0.214801444043,357,1662
2413,"Row(_1=u'DTW', _2=u'MCI')",0.21473354232,137,638
2414,"Row(_1=u'LGA', _2=u'DAL')",0.214559386973,224,1044
2415,"Row(_1=u'MHK', _2=u'DFW')",0.214511041009,68,317
2416,"Row(_1=u'PHL', _2=u'ORD')",0.214498510427,432,2014
2417,"Row(_1=u'EWR', _2=u'SNA')",0.214492753623,74,345
2418,"Row(_1=u'OAK', _2=u'PHX')",0.214395099541,280,1306
2419,"Row(_1=u'BNA', _2=u'DEN')",0.214356929212,215,1003
2420,"Row(_1=u'TPA', _2=u'EYW')",0.214285714286,6,28
2421,"Row(_1=u'HRL', _2=u'MSP')",0.214285714286,6,28
2422,"Row(_1=u'DFW', _2=u'BWI')",0.214285714286,165,770
2423,"Row(_1=u'SJU', _2=u'IAD')",0.214285714286,27,126
2424,"Row(_1=u'COS', _2=u'DEN')",0.214285714286,237,1106
2425,"Row(_1=u'RDM', _2=u'PHX')",0.214285714286,6,28
2426,"Row(_1=u'GEG', _2=u'OAK')",0.214285714286,72,336
2427,"Row(_1=u'PHL', _2=u'BWI')",0.214285714286,12,56
2428,"Row(_1=u'BNA', _2=u'CVG')",0.214285714286,45,210
2429,"Row(_1=u'BWI', _2=u'MCO')",0.214163335237,375,1751
2430,"Row(_1=u'FLL', _2=u'MSP')",0.214132762313,100,467
2431,"Row(_1=u'BWI', _2=u'DFW')",0.21409921671,164,766
2432,"Row(_1=u'MDW', _2=u'ALB')",0.214076246334,73,341
2433,"Row(_1=u'FSM', _2=u'DFW')",0.214022140221,116,542
2434,"Row(_1=u'IAH', _2=u'ABQ')",0.213991769547,104,486
2435,"Row(_1=u'DTW', _2=u'RSW')",0.213988343047,257,1201
2436,"Row(_1=u'LAX', _2=u'LIH')",0.21396731055,144,673
2437,"Row(_1=u'MDW', _2=u'STL')",0.213903743316,240,1122
2438,"Row(_1=u'SMF', _2=u'MDW')",0.21387283237,37,173
2439,"Row(_1=u'HOU', _2=u'OAK')",0.21387283237,74,346
2440,"Row(_1=u'BWI', _2=u'AUS')",0.213836477987,68,318
2441,"Row(_1=u'DAL', _2=u'LBB')",0.213759213759,174,814
2442,"Row(_1=u'LAS', _2=u'ABQ')",0.21375186846,143,669
2443,"Row(_1=u'ATL', _2=u'HDN')",0.213675213675,25,117
2444,"Row(_1=u'SJU', _2=u'CLT')",0.213636363636,94,440
2445,"Row(_1=u'MSP', _2=u'OMA')",0.213549337261,145,679
2446,"Row(_1=u'MIA', _2=u'MSY')",0.213541666667,82,384
2447,"Row(_1=u'MSP', _2=u'BIS')",0.213523131673,120,562
2448,"Row(_1=u'SAN', _2=u'JFK')",0.213510253317,177,829
2449,"Row(_1=u'DEN', _2=u'PHL')",0.213505461768,215,1007
2450,"Row(_1=u'LGB', _2=u'LAS')",0.213389121339,153,717
2451,"Row(_1=u'PHX', _2=u'ABQ')",0.213365539452,265,1242
2452,"Row(_1=u'SFO', _2=u'CLE')",0.21327014218,45,211
2453,"Row(_1=u'FAR', _2=u'MSP')",0.213235294118,145,680
2454,"Row(_1=u'BWI', _2=u'BDL')",0.213145539906,227,1065
2455,"Row(_1=u'IAH', _2=u'MAF')",0.213097713098,205,962
2456,"Row(_1=u'CLT', _2=u'PBI')",0.213029989659,206,967
2457,"Row(_1=u'TUL', _2=u'HOU')",0.212981744422,105,493
2458,"Row(_1=u'SEA', _2=u'PDX')",0.212916246216,211,991
2459,"Row(_1=u'ORD', _2=u'AZO')",0.212890625,109,512
2460,"Row(_1=u'ELP', _2=u'PHX')",0.212790697674,183,860
2461,"Row(_1=u'ATL', _2=u'MLU')",0.212765957447,130,611
2462,"Row(_1=u'ACV', _2=u'SMF')",0.212765957447,10,47
2463,"Row(_1=u'OAK', _2=u'ATL')",0.212765957447,20,94
2464,"Row(_1=u'HRL', _2=u'DAL')",0.212765957447,10,47
2465,"Row(_1=u'EWR', _2=u'MHT')",0.212669683258,47,221
2466,"Row(_1=u'DTW', _2=u'DFW')",0.212658227848,252,1185
2467,"Row(_1=u'PDX', _2=u'KOA')",0.212643678161,37,174
2468,"Row(_1=u'BWI', _2=u'CMH')",0.212634822804,138,649
2469,"Row(_1=u'JFK', _2=u'CLT')",0.212567882079,274,1289
2470,"Row(_1=u'DTW', _2=u'IAD')",0.212560386473,88,414
2471,"Row(_1=u'CLT', _2=u'ORD')",0.212556053812,474,2230
2472,"Row(_1=u'PHX', _2=u'BUR')",0.212523719165,224,1054
2473,"Row(_1=u'DTW', _2=u'MEM')",0.2125,34,160
2474,"Row(_1=u'DFW', _2=u'ELP')",0.212449255751,157,739
2475,"Row(_1=u'DFW', _2=u'JFK')",0.212244897959,52,245
2476,"Row(_1=u'BWI', _2=u'DEN')",0.212154696133,192,905
2477,"Row(_1=u'EWR', _2=u'HOU')",0.212121212121,77,363
2478,"Row(_1=u'DTW', _2=u'JAX')",0.212121212121,7,33
2479,"Row(_1=u'EWR', _2=u'DTW')",0.212089077413,200,943
2480,"Row(_1=u'LAS', _2=u'HOU')",0.211994421199,152,717
2481,"Row(_1=u'DFW', _2=u'ONT')",0.211956521739,156,736
2482,"Row(_1=u'MIA', _2=u'MSP')",0.211934156379,103,486
2483,"Row(_1=u'FNT', _2=u'MCO')",0.211920529801,32,151
2484,"Row(_1=u'IAD', _2=u'LAS')",0.211845102506,93,439
2485,"Row(_1=u'DFW', _2=u'IAD')",0.211786372007,115,543
2486,"Row(_1=u'FWA', _2=u'MSP')",0.211764705882,18,85
2487,"Row(_1=u'DEN', _2=u'CAK')",0.211764705882,18,85
2488,"Row(_1=u'BLI', _2=u'HNL')",0.211764705882,18,85
2489,"Row(_1=u'SPS', _2=u'DFW')",0.211711711712,94,444
2490,"Row(_1=u'LAS', _2=u'PIT')",0.211678832117,58,274
2491,"Row(_1=u'LAX', _2=u'AUS')",0.211661341853,265,1252
2492,"Row(_1=u'MSP', _2=u'PHL')",0.211646136618,189,893
2493,"Row(_1=u'IND', _2=u'BOS')",0.211538461538,33,156
2494,"Row(_1=u'MSP', _2=u'ALB')",0.211538461538,11,52
2495,"Row(_1=u'MOT', _2=u'DEN')",0.211498973306,103,487
2496,"Row(_1=u'RSW', _2=u'IND')",0.211498973306,103,487
2497,"Row(_1=u'DTW', _2=u'MSY')",0.211453744493,96,454
2498,"Row(_1=u'PVD', _2=u'FLL')",0.211363636364,93,440
2499,"Row(_1=u'BWI', _2=u'STL')",0.211340206186,123,582
2500,"Row(_1=u'RDM', _2=u'PDX')",0.211267605634,15,71
2501,"Row(_1=u'MIA', _2=u'STX')",0.211221122112,64,303
2502,"Row(_1=u'IAH', _2=u'OMA')",0.211221122112,128,606
2503,"Row(_1=u'ABQ', _2=u'DAL')",0.211187214612,185,876
2504,"Row(_1=u'STL', _2=u'BOS')",0.211180124224,68,322
2505,"Row(_1=u'PDX', _2=u'DAL')",0.211111111111,19,90
2506,"Row(_1=u'DFW', _2=u'RSW')",0.211111111111,133,630
2507,"Row(_1=u'SNA', _2=u'MCI')",0.211111111111,19,90
2508,"Row(_1=u'HDN', _2=u'LAX')",0.211111111111,19,90
2509,"Row(_1=u'MIA', _2=u'SJU')",0.211102423769,270,1279
2510,"Row(_1=u'LSE', _2=u'ORD')",0.21107266436,61,289
2511,"Row(_1=u'MSP', _2=u'CVG')",0.21107266436,61,289
2512,"Row(_1=u'TPA', _2=u'BHM')",0.211009174312,69,327
2513,"Row(_1=u'ICT', _2=u'MSP')",0.2109375,54,256
2514,"Row(_1=u'BHM', _2=u'ORD')",0.210855949896,101,479
2515,"Row(_1=u'PBI', _2=u'PHL')",0.21085080148,171,811
2516,"Row(_1=u'DTW', _2=u'MSN')",0.210776545166,133,631
2517,"Row(_1=u'LCH', _2=u'DFW')",0.210691823899,67,318
2518,"Row(_1=u'ATL', _2=u'EWN')",0.210691823899,67,318
2519,"Row(_1=u'IAH', _2=u'BNA')",0.210682492582,142,674
2520,"Row(_1=u'LAX', _2=u'SEA')",0.210666666667,790,3750
2521,"Row(_1=u'IAD', _2=u'BOS')",0.210653753027,174,826
2522,"Row(_1=u'LBB', _2=u'DEN')",0.210526315789,64,304
2523,"Row(_1=u'SYR', _2=u'MSP')",0.210526315789,4,19
2524,"Row(_1=u'DEN', _2=u'GSO')",0.210526315789,8,38
2525,"Row(_1=u'RDU', _2=u'BDL')",0.210526315789,4,19
2526,"Row(_1=u'DTW', _2=u'STL')",0.210526315789,136,646
2527,"Row(_1=u'SAT', _2=u'IAD')",0.210526315789,4,19
2528,"Row(_1=u'BWI', _2=u'SLC')",0.210412147505,97,461
2529,"Row(_1=u'DEN', _2=u'JMS')",0.210280373832,45,214
2530,"Row(_1=u'BWI', _2=u'TPA')",0.210264900662,254,1208
2531,"Row(_1=u'SWF', _2=u'FLL')",0.210227272727,37,176
2532,"Row(_1=u'ATL', _2=u'BQK')",0.210191082803,99,471
2533,"Row(_1=u'ATL', _2=u'SGF')",0.210134128167,141,671
2534,"Row(_1=u'CLT', _2=u'RSW')",0.210101010101,208,990
2535,"Row(_1=u'DTW', _2=u'MCO')",0.210095497954,308,1466
2536,"Row(_1=u'GSP', _2=u'IAH')",0.210084033613,50,238
2537,"Row(_1=u'IAH', _2=u'SAV')",0.210084033613,50,238
2538,"Row(_1=u'ATL', _2=u'PIA')",0.2100456621,92,438
2539,"Row(_1=u'MSY', _2=u'TPA')",0.210019267823,109,519
2540,"Row(_1=u'DAL', _2=u'IND')",0.21,21,100
2541,"Row(_1=u'BNA', _2=u'FLL')",0.209956709957,97,462
2542,"Row(_1=u'IAH', _2=u'TPA')",0.209956709957,194,924
2543,"Row(_1=u'OAJ', _2=u'ATL')",0.209897610922,123,586
2544,"Row(_1=u'FNT', _2=u'MDW')",0.20987654321,17,81
2545,"Row(_1=u'DSM', _2=u'SLC')",0.20987654321,17,81
2546,"Row(_1=u'ORD', _2=u'RDU')",0.209756097561,172,820
2547,"Row(_1=u'ATL', _2=u'CHO')",0.209745762712,99,472
2548,"Row(_1=u'BQK', _2=u'ATL')",0.209745762712,99,472
2549,"Row(_1=u'MSN', _2=u'ORD')",0.209603658537,275,1312
2550,"Row(_1=u'PHX', _2=u'EWR')",0.209540034072,246,1174
2551,"Row(_1=u'FLL', _2=u'CVG')",0.209523809524,44,210
2552,"Row(_1=u'TPA', _2=u'MKE')",0.209523809524,66,315
2553,"Row(_1=u'PHL', _2=u'AUS')",0.209523809524,22,105
2554,"Row(_1=u'MDW', _2=u'TUS')",0.209523809524,44,210
2555,"Row(_1=u'MCI', _2=u'LAS')",0.209511568123,163,778
2556,"Row(_1=u'SMF', _2=u'SNA')",0.20944741533,235,1122
2557,"Row(_1=u'IAH', _2=u'BHM')",0.209390862944,165,788
2558,"Row(_1=u'LAX', _2=u'STL')",0.209333333333,157,750
2559,"Row(_1=u'LNK', _2=u'MSP')",0.209302325581,45,215
2560,"Row(_1=u'IND', _2=u'SFO')",0.209302325581,36,172
2561,"Row(_1=u'STL', _2=u'IAD')",0.209302325581,9,43
2562,"Row(_1=u'STL', _2=u'ORD')",0.209262435678,244,1166
2563,"Row(_1=u'SDF', _2=u'BWI')",0.209205020921,100,478
2564,"Row(_1=u'IAH', _2=u'PDX')",0.209195402299,91,435
2565,"Row(_1=u'MCO', _2=u'SDF')",0.209183673469,41,196
2566,"Row(_1=u'DFW', _2=u'ICT')",0.209183673469,82,392
2567,"Row(_1=u'CHS', _2=u'ORD')",0.209150326797,64,306
2568,"Row(_1=u'BRD', _2=u'MSP')",0.209059233449,60,287
2569,"Row(_1=u'DTW', _2=u'SLC')",0.20886981402,146,699
2570,"Row(_1=u'AUS', _2=u'ELP')",0.208845208845,85,407
2571,"Row(_1=u'CLT', _2=u'DAL')",0.208791208791,19,91
2572,"Row(_1=u'BDL', _2=u'TPA')",0.208728652751,110,527
2573,"Row(_1=u'BNA', _2=u'MCI')",0.20867768595,101,484
2574,"Row(_1=u'SEA', _2=u'BOI')",0.208646616541,111,532
2575,"Row(_1=u'SNA', _2=u'SJC')",0.208642808913,309,1481
2576,"Row(_1=u'MDW', _2=u'OMA')",0.208641975309,169,810
2577,"Row(_1=u'SJU', _2=u'FLL')",0.208588957055,306,1467
2578,"Row(_1=u'OMA', _2=u'MSP')",0.208579881657,141,676
2579,"Row(_1=u'IAH', _2=u'PIT')",0.208571428571,73,350
2580,"Row(_1=u'CVG', _2=u'FLL')",0.208530805687,44,211
2581,"Row(_1=u'JAC', _2=u'SLC')",0.208502024291,103,494
2582,"Row(_1=u'STL', _2=u'DEN')",0.208372093023,224,1075
2583,"Row(_1=u'MIA', _2=u'TUL')",0.208333333333,5,24
2584,"Row(_1=u'PWM', _2=u'CLT')",0.208333333333,40,192
2585,"Row(_1=u'TPA', _2=u'GRR')",0.208333333333,15,72
2586,"Row(_1=u'RIC', _2=u'MIA')",0.208333333333,15,72
2587,"Row(_1=u'MSP', _2=u'SDF')",0.208333333333,5,24
2588,"Row(_1=u'LGA', _2=u'CLT')",0.208312468703,416,1997
2589,"Row(_1=u'MDW', _2=u'SDF')",0.20824742268,101,485
2590,"Row(_1=u'IAH', _2=u'DFW')",0.20820668693,411,1974
2591,"Row(_1=u'JAN', _2=u'IAH')",0.208139534884,179,860
2592,"Row(_1=u'LAS', _2=u'RDU')",0.208092485549,36,173
2593,"Row(_1=u'BWI', _2=u'IAH')",0.208020050125,83,399
2594,"Row(_1=u'AUS', _2=u'HOU')",0.207894736842,158,760
2595,"Row(_1=u'BNA', _2=u'RDU')",0.207815275311,117,563
2596,"Row(_1=u'BNA', _2=u'DCA')",0.207692307692,108,520
2597,"Row(_1=u'ABQ', _2=u'DEN')",0.207671957672,157,756
2598,"Row(_1=u'MIA', _2=u'MCO')",0.207627118644,343,1652
2599,"Row(_1=u'BOS', _2=u'ORD')",0.207625519064,550,2649
2600,"Row(_1=u'EWR', _2=u'ATL')",0.207570715474,499,2404
2601,"Row(_1=u'LAS', _2=u'PSP')",0.207547169811,11,53
2602,"Row(_1=u'PSP', _2=u'LAS')",0.207547169811,11,53
2603,"Row(_1=u'DFW', _2=u'MLU')",0.207547169811,99,477
2604,"Row(_1=u'BFL', _2=u'SFO')",0.207482993197,61,294
2605,"Row(_1=u'ABQ', _2=u'PDX')",0.207317073171,17,82
2606,"Row(_1=u'IND', _2=u'PHX')",0.207165109034,133,642
2607,"Row(_1=u'DTW', _2=u'GRR')",0.20701754386,118,570
2608,"Row(_1=u'DTW', _2=u'EVV')",0.20701754386,59,285
2609,"Row(_1=u'STL', _2=u'DCA')",0.206956521739,119,575
2610,"Row(_1=u'ORD', _2=u'TTN')",0.206896551724,6,29
2611,"Row(_1=u'SMF', _2=u'CLT')",0.206896551724,6,29
2612,"Row(_1=u'LGB', _2=u'SMF')",0.206896551724,72,348
2613,"Row(_1=u'CLE', _2=u'SJU')",0.206896551724,6,29
2614,"Row(_1=u'MSN', _2=u'DEN')",0.206650831354,87,421
2615,"Row(_1=u'LAS', _2=u'MDW')",0.206611570248,250,1210
2616,"Row(_1=u'PHX', _2=u'SEA')",0.206602768903,582,2817
2617,"Row(_1=u'PHX', _2=u'SAN')",0.206583427923,546,2643
2618,"Row(_1=u'PBI', _2=u'DEN')",0.20652173913,19,92
2619,"Row(_1=u'MDW', _2=u'HOU')",0.206457925636,211,1022
2620,"Row(_1=u'HOU', _2=u'AUS')",0.206391478029,155,751
2621,"Row(_1=u'DFW', _2=u'CLE')",0.206371191136,149,722
2622,"Row(_1=u'PHL', _2=u'IND')",0.206349206349,39,189
2623,"Row(_1=u'CHO', _2=u'ATL')",0.206315789474,98,475
2624,"Row(_1=u'ATL', _2=u'PDX')",0.206293706294,118,572
2625,"Row(_1=u'DAL', _2=u'MCO')",0.206278026906,92,446
2626,"Row(_1=u'MSP', _2=u'ICT')",0.206225680934,53,257
2627,"Row(_1=u'DTW', _2=u'PVD')",0.206225680934,53,257
2628,"Row(_1=u'ANC', _2=u'BRW')",0.20618556701,20,97
2629,"Row(_1=u'MSY', _2=u'MDW')",0.20618556701,80,388
2630,"Row(_1=u'MSP', _2=u'DLH')",0.206088992974,88,427
2631,"Row(_1=u'PIT', _2=u'EWR')",0.205882352941,35,170
2632,"Row(_1=u'SJU', _2=u'IAH')",0.205882352941,63,306
2633,"Row(_1=u'LNK', _2=u'ORD')",0.205821205821,99,481
2634,"Row(_1=u'XNA', _2=u'DEN')",0.205714285714,36,175
2635,"Row(_1=u'BOS', _2=u'CHS')",0.205714285714,36,175
2636,"Row(_1=u'SAT', _2=u'ORD')",0.205673758865,87,423
2637,"Row(_1=u'AUS', _2=u'TPA')",0.205555555556,37,180
2638,"Row(_1=u'STL', _2=u'MDW')",0.205540661305,230,1119
2639,"Row(_1=u'BUR', _2=u'SJC')",0.205516014235,231,1124
2640,"Row(_1=u'SEA', _2=u'DEN')",0.205501618123,508,2472
2641,"Row(_1=u'BOS', _2=u'RIC')",0.205495818399,172,837
2642,"Row(_1=u'ABQ', _2=u'MSP')",0.205479452055,15,73
2643,"Row(_1=u'BNA', _2=u'CLT')",0.205479452055,150,730
2644,"Row(_1=u'STL', _2=u'CLT')",0.205454545455,113,550
2645,"Row(_1=u'HOU', _2=u'HRL')",0.205391527599,160,779
2646,"Row(_1=u'MIA', _2=u'CVG')",0.205357142857,46,224
2647,"Row(_1=u'MSP', _2=u'FAR')",0.205278592375,140,682
2648,"Row(_1=u'ROC', _2=u'JFK')",0.205223880597,110,536
2649,"Row(_1=u'MIA', _2=u'BWI')",0.205223880597,110,536
2650,"Row(_1=u'ORD', _2=u'CLT')",0.205139372822,471,2296
2651,"Row(_1=u'KOA', _2=u'SAN')",0.205128205128,8,39
2652,"Row(_1=u'STT', _2=u'FLL')",0.205128205128,24,117
2653,"Row(_1=u'LGA', _2=u'ORD')",0.205116169913,874,4261
2654,"Row(_1=u'MCI', _2=u'DEN')",0.205088666153,266,1297
2655,"Row(_1=u'LEX', _2=u'DTW')",0.205020920502,49,239
2656,"Row(_1=u'LAS', _2=u'SNA')",0.204979253112,247,1205
2657,"Row(_1=u'STL', _2=u'BNA')",0.204968944099,66,322
2658,"Row(_1=u'IAH', _2=u'HSV')",0.204899777283,92,449
2659,"Row(_1=u'CLE', _2=u'FLL')",0.204899777283,92,449
2660,"Row(_1=u'DTW', _2=u'PHX')",0.204892966361,268,1308
2661,"Row(_1=u'TTN', _2=u'RSW')",0.204819277108,17,83
2662,"Row(_1=u'MSP', _2=u'GRB')",0.204787234043,77,376
2663,"Row(_1=u'ORD', _2=u'ERI')",0.204724409449,52,254
2664,"Row(_1=u'BOS', _2=u'BWI')",0.20471349353,443,2164
2665,"Row(_1=u'DTW', _2=u'TPA')",0.204705882353,261,1275
2666,"Row(_1=u'MDW', _2=u'JAX')",0.204678362573,35,171
2667,"Row(_1=u'MDW', _2=u'RSW')",0.204620462046,124,606
2668,"Row(_1=u'DAL', _2=u'FLL')",0.204610951009,71,347
2669,"Row(_1=u'JAX', _2=u'BOS')",0.204545454545,72,352
2670,"Row(_1=u'LAS', _2=u'OMA')",0.204481792717,73,357
2671,"Row(_1=u'CVG', _2=u'MKE')",0.204419889503,37,181
2672,"Row(_1=u'IAD', _2=u'MCO')",0.204413472706,176,861
2673,"Row(_1=u'TPA', _2=u'FLL')",0.204301075269,209,1023
2674,"Row(_1=u'MDW', _2=u'MCO')",0.204258675079,259,1268
2675,"Row(_1=u'APN', _2=u'DTW')",0.204255319149,48,235
2676,"Row(_1=u'RDU', _2=u'HOU')",0.204255319149,48,235
2677,"Row(_1=u'FNT', _2=u'TPA')",0.204225352113,29,142
2678,"Row(_1=u'DFW', _2=u'JAX')",0.204116638079,119,583
2679,"Row(_1=u'PDX', _2=u'LIH')",0.204081632653,20,98
2680,"Row(_1=u'IAH', _2=u'SHV')",0.204081632653,140,686
2681,"Row(_1=u'EWR', _2=u'ALB')",0.204081632653,20,98
2682,"Row(_1=u'TPA', _2=u'MEM')",0.203980099502,41,201
2683,"Row(_1=u'JAX', _2=u'DCA')",0.203921568627,52,255
2684,"Row(_1=u'LGB', _2=u'OAK')",0.203840472674,138,677
2685,"Row(_1=u'MCO', _2=u'DEN')",0.20375,326,1600
2686,"Row(_1=u'DSM', _2=u'DTW')",0.203703703704,22,108
2687,"Row(_1=u'LAX', _2=u'EWR')",0.203703703704,473,2322
2688,"Row(_1=u'RDU', _2=u'DEN')",0.203703703704,88,432
2689,"Row(_1=u'BWI', _2=u'PHX')",0.203679369251,155,761
2690,"Row(_1=u'MDW', _2=u'MSY')",0.203562340967,80,393
2691,"Row(_1=u'GPT', _2=u'DFW')",0.203562340967,80,393
2692,"Row(_1=u'SJU', _2=u'JFK')",0.203498293515,477,2344
2693,"Row(_1=u'MSP', _2=u'SBN')",0.203488372093,35,172
2694,"Row(_1=u'BOI', _2=u'OAK')",0.203438395415,71,349
2695,"Row(_1=u'KOA', _2=u'LAX')",0.203438395415,142,698
2696,"Row(_1=u'DSM', _2=u'LAS')",0.203389830508,36,177
2697,"Row(_1=u'LGA', _2=u'SYR')",0.203389830508,12,59
2698,"Row(_1=u'DFW', _2=u'SAT')",0.203227213258,466,2293
2699,"Row(_1=u'DAL', _2=u'SAN')",0.20320855615,76,374
2700,"Row(_1=u'PHX', _2=u'RNO')",0.203145478375,155,763
2701,"Row(_1=u'SFO', _2=u'XNA')",0.203125,13,64
2702,"Row(_1=u'BNA', _2=u'BOS')",0.203076923077,66,325
2703,"Row(_1=u'RSW', _2=u'DCA')",0.203045685279,80,394
2704,"Row(_1=u'OAK', _2=u'LGB')",0.202962962963,137,675
2705,"Row(_1=u'DFW', _2=u'PBI')",0.202898550725,98,483
2706,"Row(_1=u'DEN', _2=u'RSW')",0.202797202797,58,286
2707,"Row(_1=u'DAL', _2=u'TUL')",0.202772963605,117,577
2708,"Row(_1=u'XNA', _2=u'IAH')",0.202729044834,104,513
2709,"Row(_1=u'MIA', _2=u'TLH')",0.202572347267,63,311
2710,"Row(_1=u'ORF', _2=u'JFK')",0.20253164557,16,79
2711,"Row(_1=u'LAS', _2=u'CVG')",0.20253164557,48,237
2712,"Row(_1=u'DTW', _2=u'MIA')",0.202462380301,148,731
2713,"Row(_1=u'MSP', _2=u'MCI')",0.202460850112,181,894
2714,"Row(_1=u'SAN', _2=u'DEN')",0.202419730107,435,2149
2715,"Row(_1=u'FLL', _2=u'MDW')",0.202401372213,118,583
2716,"Row(_1=u'MCI', _2=u'IAH')",0.2023988006,135,667
